DATE,STAFF_GROUP_ORDER,STAFF_GROUP,PAYMENT_TYPE,AMOUNT,SAMPLE_SIZE
2025-05-31,23,Senior managers,PUBGRP_170_RRP,645.76,161
2025-05-31,23,Senior managers,PUBGRP_180_SHIFT_WORKING,161.48,389
2025-05-31,23,Senior managers,PUBGRP_190_OTHER_PAYMENTS,859.16,298
2025-05-31,24,Managers,PUBGRP_100_ADDITIONAL_ACTIVITY,5097.05,218
2025-05-31,24,Managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,517.37,7699
2025-05-31,24,Managers,PUBGRP_140_LOCAL,383.86,1413
2025-05-31,24,Managers,PUBGRP_150_ON_CALL_STANDBY,258.5,3170
2025-05-31,24,Managers,PUBGRP_160_OVERTIME_ADH,533.85,113
2025-05-31,24,Managers,PUBGRP_170_RRP,515.65,182
2025-05-31,24,Managers,PUBGRP_180_SHIFT_WORKING,231.0,1087
2025-05-31,24,Managers,PUBGRP_190_OTHER_PAYMENTS,427.84,569
2025-05-31,25,Central functions,PUBGRP_100_ADDITIONAL_ACTIVITY,805.29,1792
2025-05-31,25,Central functions,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,420.0,26170
2025-05-31,25,Central functions,PUBGRP_140_LOCAL,163.34,3560
2025-05-31,25,Central functions,PUBGRP_150_ON_CALL_STANDBY,285.31,3363
2025-05-31,25,Central functions,PUBGRP_160_OVERTIME_ADH,372.14,3450
2025-05-31,25,Central functions,PUBGRP_170_RRP,394.26,1143
2025-05-31,25,Central functions,PUBGRP_180_SHIFT_WORKING,224.0,6801
2025-05-31,25,Central functions,PUBGRP_190_OTHER_PAYMENTS,377.48,2098
2025-05-31,26,"Hotel, property & estates",PUBGRP_100_ADDITIONAL_ACTIVITY,246.41,8293
2025-05-31,26,"Hotel, property & estates",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,308.8,11803
2025-05-31,26,"Hotel, property & estates",PUBGRP_140_LOCAL,169.69,5234
2025-05-31,26,"Hotel, property & estates",PUBGRP_150_ON_CALL_STANDBY,411.16,3035
2025-05-31,26,"Hotel, property & estates",PUBGRP_160_OVERTIME_ADH,363.36,8942
2025-05-31,26,"Hotel, property & estates",PUBGRP_170_RRP,278.6,1377
2025-05-31,26,"Hotel, property & estates",PUBGRP_180_SHIFT_WORKING,299.52,53117
2025-05-31,26,"Hotel, property & estates",PUBGRP_190_OTHER_PAYMENTS,285.11,2000
2025-05-31,27,Unknown classification,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,312.3,186
2025-05-31,27,Unknown classification,PUBGRP_150_ON_CALL_STANDBY,450.16,15
2025-05-31,27,Unknown classification,PUBGRP_180_SHIFT_WORKING,202.66,82
2025-05-31,27,Unknown classification,PUBGRP_190_OTHER_PAYMENTS,964.88,60
2025-06-30,1,All staff,PUBGRP_100_ADDITIONAL_ACTIVITY,1032.76,141943
2025-06-30,1,All staff,PUBGRP_110_BAND_SUPPLEMENT,2002.93,7182
2025-06-30,1,All staff,PUBGRP_120_MEDICAL_AWARDS,948.55,15938
2025-06-30,1,All staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,367.15,319573
2025-06-30,1,All staff,PUBGRP_140_LOCAL,556.03,77570
2025-06-30,1,All staff,PUBGRP_150_ON_CALL_STANDBY,323.82,113570
2025-06-30,1,All staff,PUBGRP_160_OVERTIME_ADH,339.56,72577
2025-06-30,1,All staff,PUBGRP_170_RRP,329.73,9647
2025-06-30,1,All staff,PUBGRP_180_SHIFT_WORKING,419.66,675479
2025-06-30,1,All staff,PUBGRP_190_OTHER_PAYMENTS,274.39,44088
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,1194.8,115583
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_110_BAND_SUPPLEMENT,2003.44,7180
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_120_MEDICAL_AWARDS,948.03,15931
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,371.39,185146
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_140_LOCAL,796.59,46543
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_150_ON_CALL_STANDBY,329.97,97412
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_160_OVERTIME_ADH,364.79,35338
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_170_RRP,363.88,5051
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_180_SHIFT_WORKING,468.97,402682
2025-06-30,2,Professionally qualified clinical staff,PUBGRP_190_OTHER_PAYMENTS,299.44,31496
2025-06-30,3,HCHS doctors - All grades,PUBGRP_100_ADDITIONAL_ACTIVITY,1375.4,94617
2025-06-30,3,HCHS doctors - All grades,PUBGRP_110_BAND_SUPPLEMENT,2003.44,7180
2025-06-30,3,HCHS doctors - All grades,PUBGRP_120_MEDICAL_AWARDS,948.09,15923
2025-06-30,3,HCHS doctors - All grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,141.31,40340
2025-06-30,3,HCHS doctors - All grades,PUBGRP_140_LOCAL,1931.0,16276
2025-06-30,3,HCHS doctors - All grades,PUBGRP_150_ON_CALL_STANDBY,401.35,53168
2025-06-30,3,HCHS doctors - All grades,PUBGRP_160_OVERTIME_ADH,1266.91,41
2025-06-30,3,HCHS doctors - All grades,PUBGRP_170_RRP,1113.49,391
2025-06-30,3,HCHS doctors - All grades,PUBGRP_180_SHIFT_WORKING,665.29,62341
2025-06-30,3,HCHS doctors - All grades,PUBGRP_190_OTHER_PAYMENTS,289.35,19574
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_100_ADDITIONAL_ACTIVITY,2298.3,37402
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_110_BAND_SUPPLEMENT,868.33,179
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_120_MEDICAL_AWARDS,948.1,15913
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,141.28,16701
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_140_LOCAL,2204.87,10414
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_150_ON_CALL_STANDBY,398.09,43214
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_170_RRP,1288.62,281
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_180_SHIFT_WORKING,392.08,930
2025-06-30,4,HCHS doctors - Consultant,PUBGRP_190_OTHER_PAYMENTS,441.57,3397
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_100_ADDITIONAL_ACTIVITY,2099.57,1478
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,121.45,532
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_140_LOCAL,2294.33,451
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_150_ON_CALL_STANDBY,572.9,620
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_170_RRP,640.81,11
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_180_SHIFT_WORKING,462.66,54
2025-06-30,5,HCHS doctors - Associate Specialist,PUBGRP_190_OTHER_PAYMENTS,437.67,87
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_100_ADDITIONAL_ACTIVITY,1641.4,4647
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_110_BAND_SUPPLEMENT,809.71,78
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,109.29,2240
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_140_LOCAL,2115.05,1208
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_150_ON_CALL_STANDBY,382.27,1437
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_170_RRP,720.33,70
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_180_SHIFT_WORKING,355.56,185
2025-06-30,6,HCHS doctors - Specialty Doctor,PUBGRP_190_OTHER_PAYMENTS,100.21,355
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_100_ADDITIONAL_ACTIVITY,1039.83,153
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_110_BAND_SUPPLEMENT,1078.29,106
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,155.0,134
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_140_LOCAL,1378.21,33
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_150_ON_CALL_STANDBY,489.04,43
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_170_RRP,635.11,19
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_180_SHIFT_WORKING,869.06,116
2025-06-30,7,HCHS doctors - Staff Grade,PUBGRP_190_OTHER_PAYMENTS,-25.36,15
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_100_ADDITIONAL_ACTIVITY,773.15,19685
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_110_BAND_SUPPLEMENT,2148.03,4888
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,149.23,11452
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_140_LOCAL,1354.09,1745
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_150_ON_CALL_STANDBY,414.46,6019
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_160_OVERTIME_ADH,781.66,20
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_180_SHIFT_WORKING,714.66,27286
2025-06-30,8,HCHS doctors - Specialty Registrar,PUBGRP_190_OTHER_PAYMENTS,257.67,11408
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_100_ADDITIONAL_ACTIVITY,656.16,17779
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_110_BAND_SUPPLEMENT,1877.74,1665
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,144.55,5945
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_140_LOCAL,1174.06,1240
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_150_ON_CALL_STANDBY,393.7,1571
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_180_SHIFT_WORKING,729.75,20043
2025-06-30,9,HCHS doctors - Core Training,PUBGRP_190_OTHER_PAYMENTS,293.91,3397
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_100_ADDITIONAL_ACTIVITY,480.11,5935
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_110_BAND_SUPPLEMENT,1661.0,197
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,129.82,1495
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_140_LOCAL,761.22,488
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_150_ON_CALL_STANDBY,250.94,153
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_180_SHIFT_WORKING,640.33,6379
2025-06-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_190_OTHER_PAYMENTS,110.55,503
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_100_ADDITIONAL_ACTIVITY,439.8,7377
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_110_BAND_SUPPLEMENT,1243.25,53
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,137.3,1594
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_140_LOCAL,483.99,396
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_150_ON_CALL_STANDBY,504.16,67
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_180_SHIFT_WORKING,366.27,7308
2025-06-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_190_OTHER_PAYMENTS,21.2,257
2025-06-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_100_ADDITIONAL_ACTIVITY,2366.29,84
2025-06-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,74.28,143
2025-06-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_140_LOCAL,1411.95,218
2025-06-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_150_ON_CALL_STANDBY,514.17,23
2025-06-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_190_OTHER_PAYMENTS,725.95,102
2025-06-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_100_ADDITIONAL_ACTIVITY,1153.56,93
2025-06-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,106.79,177
2025-06-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_140_LOCAL,1583.06,90
2025-06-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_150_ON_CALL_STANDBY,539.08,25
2025-06-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_180_SHIFT_WORKING,635.2,43
2025-06-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_190_OTHER_PAYMENTS,286.21,61
2025-06-30,14,Nurses & health visitors,PUBGRP_100_ADDITIONAL_ACTIVITY,410.26,9217
2025-06-30,14,Nurses & health visitors,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,434.76,87008
2025-06-30,14,Nurses & health visitors,PUBGRP_140_LOCAL,203.76,11720
2025-06-30,14,Nurses & health visitors,PUBGRP_150_ON_CALL_STANDBY,207.35,17012
2025-06-30,14,Nurses & health visitors,PUBGRP_160_OVERTIME_ADH,361.77,12100
2025-06-30,14,Nurses & health visitors,PUBGRP_170_RRP,223.21,2024
2025-06-30,14,Nurses & health visitors,PUBGRP_180_SHIFT_WORKING,459.88,242589
2025-06-30,14,Nurses & health visitors,PUBGRP_190_OTHER_PAYMENTS,335.2,6386
2025-06-30,15,Midwives,PUBGRP_100_ADDITIONAL_ACTIVITY,287.4,939
2025-06-30,15,Midwives,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,397.46,7241
2025-06-30,15,Midwives,PUBGRP_140_LOCAL,108.77,1195
2025-06-30,15,Midwives,PUBGRP_150_ON_CALL_STANDBY,114.51,4686
2025-06-30,15,Midwives,PUBGRP_160_OVERTIME_ADH,358.65,421
2025-06-30,15,Midwives,PUBGRP_170_RRP,214.59,148
2025-06-30,15,Midwives,PUBGRP_180_SHIFT_WORKING,434.27,22117
2025-06-30,15,Midwives,PUBGRP_190_OTHER_PAYMENTS,409.32,501
2025-06-30,16,Ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,163.84,3184
2025-06-30,16,Ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,413.34,4509
2025-06-30,16,Ambulance staff,PUBGRP_140_LOCAL,68.55,7168
2025-06-30,16,Ambulance staff,PUBGRP_150_ON_CALL_STANDBY,210.27,591
2025-06-30,16,Ambulance staff,PUBGRP_160_OVERTIME_ADH,368.81,11268
2025-06-30,16,Ambulance staff,PUBGRP_170_RRP,-236.38,66
2025-06-30,16,Ambulance staff,PUBGRP_180_SHIFT_WORKING,677.91,21172
2025-06-30,16,Ambulance staff,PUBGRP_190_OTHER_PAYMENTS,227.8,1593
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_100_ADDITIONAL_ACTIVITY,444.13,7633
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_120_MEDICAL_AWARDS,668.17,10
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,443.92,46160
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_140_LOCAL,258.93,10186
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_150_ON_CALL_STANDBY,301.26,21959
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_160_OVERTIME_ADH,361.03,11508
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_170_RRP,385.74,2423
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_180_SHIFT_WORKING,217.47,54507
2025-06-30,17,"Scientific, therapeutic & technical staff",PUBGRP_190_OTHER_PAYMENTS,307.6,3442
2025-06-30,18,Support to clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,228.19,16243
2025-06-30,18,Support to clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,329.75,85739
2025-06-30,18,Support to clinical staff,PUBGRP_140_LOCAL,137.23,20299
2025-06-30,18,Support to clinical staff,PUBGRP_150_ON_CALL_STANDBY,194.65,4028
2025-06-30,18,Support to clinical staff,PUBGRP_160_OVERTIME_ADH,277.38,24885
2025-06-30,18,Support to clinical staff,PUBGRP_170_RRP,189.33,1757
2025-06-30,18,Support to clinical staff,PUBGRP_180_SHIFT_WORKING,361.75,210463
2025-06-30,18,Support to clinical staff,PUBGRP_190_OTHER_PAYMENTS,144.81,9001
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_100_ADDITIONAL_ACTIVITY,268.14,8622
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,323.71,62161
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_140_LOCAL,176.33,11022
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_150_ON_CALL_STANDBY,171.66,2313
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_160_OVERTIME_ADH,312.84,8958
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_170_RRP,182.97,1200
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_180_SHIFT_WORKING,380.16,158711
2025-06-30,19,"Support to doctors, nurses & midwives",PUBGRP_190_OTHER_PAYMENTS,172.13,6216
2025-06-30,20,Support to ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,133.24,3862
2025-06-30,20,Support to ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,365.61,4409
2025-06-30,20,Support to ambulance staff,PUBGRP_140_LOCAL,58.25,6339
2025-06-30,20,Support to ambulance staff,PUBGRP_150_ON_CALL_STANDBY,163.83,289
2025-06-30,20,Support to ambulance staff,PUBGRP_160_OVERTIME_ADH,268.1,11102
2025-06-30,20,Support to ambulance staff,PUBGRP_170_RRP,211.32,375
2025-06-30,20,Support to ambulance staff,PUBGRP_180_SHIFT_WORKING,449.69,23529
2025-06-30,20,Support to ambulance staff,PUBGRP_190_OTHER_PAYMENTS,45.89,1673
2025-06-30,21,Support to ST&T staff,PUBGRP_100_ADDITIONAL_ACTIVITY,233.85,3763
2025-06-30,21,Support to ST&T staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,339.81,19243
2025-06-30,21,Support to ST&T staff,PUBGRP_140_LOCAL,160.91,2939
2025-06-30,21,Support to ST&T staff,PUBGRP_150_ON_CALL_STANDBY,238.19,1426
2025-06-30,21,Support to ST&T staff,PUBGRP_160_OVERTIME_ADH,232.77,4827
2025-06-30,21,Support to ST&T staff,PUBGRP_170_RRP,185.96,182
2025-06-30,21,Support to ST&T staff,PUBGRP_180_SHIFT_WORKING,184.61,28266
2025-06-30,21,Support to ST&T staff,PUBGRP_190_OTHER_PAYMENTS,140.78,1113
2025-06-30,22,NHS infrastructure support,PUBGRP_100_ADDITIONAL_ACTIVITY,472.98,10119
2025-06-30,22,NHS infrastructure support,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,413.88,48896
2025-06-30,22,NHS infrastructure support,PUBGRP_140_LOCAL,304.16,10738
2025-06-30,22,NHS infrastructure support,PUBGRP_150_ON_CALL_STANDBY,316.97,12125
2025-06-30,22,NHS infrastructure support,PUBGRP_160_OVERTIME_ADH,392.83,12345
2025-06-30,22,NHS infrastructure support,PUBGRP_170_RRP,355.48,2840
2025-06-30,22,NHS infrastructure support,PUBGRP_180_SHIFT_WORKING,295.94,62412
2025-06-30,22,NHS infrastructure support,PUBGRP_190_OTHER_PAYMENTS,371.04,3530
2025-06-30,23,Senior managers,PUBGRP_100_ADDITIONAL_ACTIVITY,8842.56,92
2025-06-30,23,Senior managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,468.66,3363
2025-06-30,23,Senior managers,PUBGRP_140_LOCAL,839.33,1393
2025-06-30,23,Senior managers,PUBGRP_150_ON_CALL_STANDBY,263.51,2460
2025-06-30,23,Senior managers,PUBGRP_170_RRP,625.3,164
2025-06-30,23,Senior managers,PUBGRP_180_SHIFT_WORKING,140.98,440
2025-06-30,23,Senior managers,PUBGRP_190_OTHER_PAYMENTS,865.37,273
2025-06-30,24,Managers,PUBGRP_100_ADDITIONAL_ACTIVITY,4676.83,231
2025-06-30,24,Managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,518.45,7666
2025-06-30,24,Managers,PUBGRP_140_LOCAL,526.06,1363
2025-06-30,24,Managers,PUBGRP_150_ON_CALL_STANDBY,261.24,3210
2025-06-30,24,Managers,PUBGRP_160_OVERTIME_ADH,631.53,108
2025-06-30,24,Managers,PUBGRP_170_RRP,521.56,188
2025-06-30,24,Managers,PUBGRP_180_SHIFT_WORKING,204.43,1155
2025-06-30,24,Managers,PUBGRP_190_OTHER_PAYMENTS,569.09,436
2025-06-30,25,Central functions,PUBGRP_100_ADDITIONAL_ACTIVITY,558.25,1829
2025-06-30,25,Central functions,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,419.68,26137
2025-06-30,25,Central functions,PUBGRP_140_LOCAL,201.83,3509
2025-06-30,25,Central functions,PUBGRP_150_ON_CALL_STANDBY,298.78,3476
2025-06-30,25,Central functions,PUBGRP_160_OVERTIME_ADH,400.44,3368
2025-06-30,25,Central functions,PUBGRP_170_RRP,358.94,1118
2025-06-30,25,Central functions,PUBGRP_180_SHIFT_WORKING,228.68,7101
2025-06-30,25,Central functions,PUBGRP_190_OTHER_PAYMENTS,366.18,1534
2025-06-30,26,"Hotel, property & estates",PUBGRP_100_ADDITIONAL_ACTIVITY,234.83,7968
2025-06-30,26,"Hotel, property & estates",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,315.59,11779
2025-06-30,26,"Hotel, property & estates",PUBGRP_140_LOCAL,150.12,4474
2025-06-30,26,"Hotel, property & estates",PUBGRP_150_ON_CALL_STANDBY,442.25,2980
2025-06-30,26,"Hotel, property & estates",PUBGRP_160_OVERTIME_ADH,386.92,8862
2025-06-30,26,"Hotel, property & estates",PUBGRP_170_RRP,297.56,1370
2025-06-30,26,"Hotel, property & estates",PUBGRP_180_SHIFT_WORKING,308.05,53719
2025-06-30,26,"Hotel, property & estates",PUBGRP_190_OTHER_PAYMENTS,204.24,1291
2025-06-30,27,Unknown classification,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,315.44,191
2025-06-30,27,Unknown classification,PUBGRP_150_ON_CALL_STANDBY,536.3,12
2025-06-30,27,Unknown classification,PUBGRP_160_OVERTIME_ADH,169.29,10
2025-06-30,27,Unknown classification,PUBGRP_180_SHIFT_WORKING,249.91,87
2025-06-30,27,Unknown classification,PUBGRP_190_OTHER_PAYMENTS,816.97,65
2025-07-31,1,All staff,PUBGRP_100_ADDITIONAL_ACTIVITY,1050.01,139797
2025-07-31,1,All staff,PUBGRP_110_BAND_SUPPLEMENT,2019.48,7089
2025-07-31,1,All staff,PUBGRP_120_MEDICAL_AWARDS,947.6,15885
2025-07-31,1,All staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,366.68,318842
2025-07-31,1,All staff,PUBGRP_140_LOCAL,604.73,79023
2025-07-31,1,All staff,PUBGRP_150_ON_CALL_STANDBY,322.13,112589
2025-07-31,1,All staff,PUBGRP_160_OVERTIME_ADH,330.48,70004
2025-07-31,1,All staff,PUBGRP_170_RRP,338.02,9513
2025-07-31,1,All staff,PUBGRP_180_SHIFT_WORKING,395.08,629534
2025-07-31,1,All staff,PUBGRP_190_OTHER_PAYMENTS,257.43,47033
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,1186.09,114195
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_110_BAND_SUPPLEMENT,2020.27,7086
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_120_MEDICAL_AWARDS,947.06,15878
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,371.11,185002
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_140_LOCAL,807.64,46264
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_150_ON_CALL_STANDBY,329.76,96632
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_160_OVERTIME_ADH,356.16,34017
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_170_RRP,371.38,4918
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_180_SHIFT_WORKING,438.12,384862
2025-07-31,2,Professionally qualified clinical staff,PUBGRP_190_OTHER_PAYMENTS,292.33,32737
2025-07-31,3,HCHS doctors - All grades,PUBGRP_100_ADDITIONAL_ACTIVITY,1350.73,94232
2025-07-31,3,HCHS doctors - All grades,PUBGRP_110_BAND_SUPPLEMENT,2020.27,7086
2025-07-31,3,HCHS doctors - All grades,PUBGRP_120_MEDICAL_AWARDS,947.22,15868
2025-07-31,3,HCHS doctors - All grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,139.75,40219
2025-07-31,3,HCHS doctors - All grades,PUBGRP_140_LOCAL,1942.25,16235
2025-07-31,3,HCHS doctors - All grades,PUBGRP_150_ON_CALL_STANDBY,407.58,53201
2025-07-31,3,HCHS doctors - All grades,PUBGRP_160_OVERTIME_ADH,638.81,35
2025-07-31,3,HCHS doctors - All grades,PUBGRP_170_RRP,1372.17,399
2025-07-31,3,HCHS doctors - All grades,PUBGRP_180_SHIFT_WORKING,664.35,61882
2025-07-31,3,HCHS doctors - All grades,PUBGRP_190_OTHER_PAYMENTS,288.57,19594
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_100_ADDITIONAL_ACTIVITY,2240.43,37230
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_110_BAND_SUPPLEMENT,962.15,182
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_120_MEDICAL_AWARDS,947.18,15859
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,139.52,16714
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_140_LOCAL,2255.54,10290
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_150_ON_CALL_STANDBY,406.14,43267
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_170_RRP,1608.2,288
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_180_SHIFT_WORKING,360.85,912
2025-07-31,4,HCHS doctors - Consultant,PUBGRP_190_OTHER_PAYMENTS,425.33,3487
2025-07-31,5,HCHS doctors - Associate Specialist,PUBGRP_100_ADDITIONAL_ACTIVITY,2016.07,1464
2025-07-31,5,HCHS doctors - Associate Specialist,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,120.7,536
2025-07-31,5,HCHS doctors - Associate Specialist,PUBGRP_140_LOCAL,2524.04,451
2025-07-31,5,HCHS doctors - Associate Specialist,PUBGRP_150_ON_CALL_STANDBY,487.42,619
2025-07-31,5,HCHS doctors - Associate Specialist,PUBGRP_170_RRP,640.81,11
2025-07-31,5,HCHS doctors - Associate Specialist,PUBGRP_180_SHIFT_WORKING,375.2,52
