DATE,STAFF_GROUP_ORDER,STAFF_GROUP,PAYMENT_TYPE,AMOUNT,SAMPLE_SIZE
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_110_BAND_SUPPLEMENT,20.92,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_120_MEDICAL_AWARDS,5.03,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,24.09,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_140_LOCAL,271.04,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_150_ON_CALL_STANDBY,36.47,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_160_OVERTIME_ADH,0.24,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_170_RRP,7.87,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_180_SHIFT_WORKING,0.51,8810
2020-11-30,6,HCHS doctors - Specialty Doctor,PUBGRP_190_OTHER_PAYMENTS,4.8,8810
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_010_BASIC_PAY_PER_FTE,5108.53,345
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_020_EARNINGS,5770.29,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_030_BASIC_PAY,4434.26,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1336.03,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_100_ADDITIONAL_ACTIVITY,567.16,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_110_BAND_SUPPLEMENT,131.83,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_120_MEDICAL_AWARDS,1.53,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,12.84,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_140_LOCAL,255.36,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_150_ON_CALL_STANDBY,313.34,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_160_OVERTIME_ADH,0.0,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_170_RRP,43.57,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_180_SHIFT_WORKING,7.13,348
2020-11-30,7,HCHS doctors - Staff Grade,PUBGRP_190_OTHER_PAYMENTS,3.26,348
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_010_BASIC_PAY_PER_FTE,3850.11,35024
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_020_EARNINGS,5077.57,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_030_BASIC_PAY,3652.41,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1425.15,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_100_ADDITIONAL_ACTIVITY,326.9,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_110_BAND_SUPPLEMENT,519.95,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_120_MEDICAL_AWARDS,0.08,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,44.91,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_140_LOCAL,91.58,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_150_ON_CALL_STANDBY,38.42,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_160_OVERTIME_ADH,1.62,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_170_RRP,0.09,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_180_SHIFT_WORKING,353.93,34641
2020-11-30,8,HCHS doctors - Specialty Registrar,PUBGRP_190_OTHER_PAYMENTS,47.67,34641
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_010_BASIC_PAY_PER_FTE,3447.1,15737
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_020_EARNINGS,4526.54,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_030_BASIC_PAY,3366.7,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,1159.85,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_100_ADDITIONAL_ACTIVITY,383.12,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_110_BAND_SUPPLEMENT,171.34,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_120_MEDICAL_AWARDS,0.0,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,39.02,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_140_LOCAL,74.01,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_150_ON_CALL_STANDBY,23.97,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_160_OVERTIME_ADH,0.12,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_170_RRP,0.68,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_180_SHIFT_WORKING,435.96,15704
2020-11-30,9,HCHS doctors - Core Training,PUBGRP_190_OTHER_PAYMENTS,31.62,15704
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_010_BASIC_PAY_PER_FTE,2718.82,6155
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_020_EARNINGS,3642.86,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_030_BASIC_PAY,2701.99,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,940.87,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_100_ADDITIONAL_ACTIVITY,314.76,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_110_BAND_SUPPLEMENT,65.43,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_120_MEDICAL_AWARDS,0.0,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,29.52,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_140_LOCAL,68.61,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_150_ON_CALL_STANDBY,5.37,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_160_OVERTIME_ADH,0.0,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_170_RRP,0.0,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_180_SHIFT_WORKING,455.47,6153
2020-11-30,10,HCHS doctors - Foundation Doctor Year 2,PUBGRP_190_OTHER_PAYMENTS,1.7,6153
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_010_BASIC_PAY_PER_FTE,2351.73,6396
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_020_EARNINGS,3000.28,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_030_BASIC_PAY,2341.55,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,658.74,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_100_ADDITIONAL_ACTIVITY,315.1,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_110_BAND_SUPPLEMENT,13.15,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_120_MEDICAL_AWARDS,0.0,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,29.5,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_140_LOCAL,35.43,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_150_ON_CALL_STANDBY,1.62,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_160_OVERTIME_ADH,0.0,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_170_RRP,0.0,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_180_SHIFT_WORKING,262.6,6423
2020-11-30,11,HCHS doctors - Foundation Doctor Year 1,PUBGRP_190_OTHER_PAYMENTS,1.33,6423
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_010_BASIC_PAY_PER_FTE,9952.29,1791
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_020_EARNINGS,3346.55,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_030_BASIC_PAY,3142.46,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,204.09,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_100_ADDITIONAL_ACTIVITY,47.08,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_110_BAND_SUPPLEMENT,0.18,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_120_MEDICAL_AWARDS,0.51,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,2.33,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_140_LOCAL,113.97,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_150_ON_CALL_STANDBY,0.09,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_160_OVERTIME_ADH,0.0,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_170_RRP,6.04,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_180_SHIFT_WORKING,0.31,1674
2020-11-30,12,HCHS doctors - Hospital Practitioner / Clinical Assistant,PUBGRP_190_OTHER_PAYMENTS,33.58,1674
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_010_BASIC_PAY_PER_FTE,7597.34,1376
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_020_EARNINGS,4615.17,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_030_BASIC_PAY,4402.28,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,212.89,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_100_ADDITIONAL_ACTIVITY,51.07,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_110_BAND_SUPPLEMENT,9.63,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_120_MEDICAL_AWARDS,17.03,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,14.43,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_140_LOCAL,94.86,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_150_ON_CALL_STANDBY,2.16,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_160_OVERTIME_ADH,7.17,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_170_RRP,0.5,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_180_SHIFT_WORKING,7.21,1333
2020-11-30,13,HCHS doctors - Other HCHS doctor grades,PUBGRP_190_OTHER_PAYMENTS,8.83,1333
2020-11-30,14,Nurses & health visitors,PUBGRP_010_BASIC_PAY_PER_FTE,2856.51,344717
2020-11-30,14,Nurses & health visitors,PUBGRP_020_EARNINGS,2878.18,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_030_BASIC_PAY,2536.6,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,341.58,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_100_ADDITIONAL_ACTIVITY,12.61,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_110_BAND_SUPPLEMENT,0.01,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_120_MEDICAL_AWARDS,0.0,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,78.16,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_140_LOCAL,9.33,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_150_ON_CALL_STANDBY,7.95,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_160_OVERTIME_ADH,24.1,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_170_RRP,0.81,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_180_SHIFT_WORKING,202.38,340686
2020-11-30,14,Nurses & health visitors,PUBGRP_190_OTHER_PAYMENTS,6.24,340686
2020-11-30,15,Midwives,PUBGRP_010_BASIC_PAY_PER_FTE,2997.26,27875
2020-11-30,15,Midwives,PUBGRP_020_EARNINGS,2853.82,27113
2020-11-30,15,Midwives,PUBGRP_030_BASIC_PAY,2447.65,27113
2020-11-30,15,Midwives,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,406.17,27113
2020-11-30,15,Midwives,PUBGRP_100_ADDITIONAL_ACTIVITY,16.15,27113
2020-11-30,15,Midwives,PUBGRP_110_BAND_SUPPLEMENT,0.0,27113
2020-11-30,15,Midwives,PUBGRP_120_MEDICAL_AWARDS,0.0,27113
2020-11-30,15,Midwives,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,81.81,27113
2020-11-30,15,Midwives,PUBGRP_140_LOCAL,7.28,27113
2020-11-30,15,Midwives,PUBGRP_150_ON_CALL_STANDBY,23.71,27113
2020-11-30,15,Midwives,PUBGRP_160_OVERTIME_ADH,11.32,27113
2020-11-30,15,Midwives,PUBGRP_170_RRP,0.89,27113
2020-11-30,15,Midwives,PUBGRP_180_SHIFT_WORKING,259.86,27113
2020-11-30,15,Midwives,PUBGRP_190_OTHER_PAYMENTS,5.13,27113
2020-11-30,16,Ambulance staff,PUBGRP_010_BASIC_PAY_PER_FTE,2796.14,18476
2020-11-30,16,Ambulance staff,PUBGRP_020_EARNINGS,3572.17,18376
2020-11-30,16,Ambulance staff,PUBGRP_030_BASIC_PAY,2612.48,18376
2020-11-30,16,Ambulance staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,959.69,18376
2020-11-30,16,Ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,38.94,18376
2020-11-30,16,Ambulance staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,18376
2020-11-30,16,Ambulance staff,PUBGRP_120_MEDICAL_AWARDS,0.03,18376
2020-11-30,16,Ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,66.45,18376
2020-11-30,16,Ambulance staff,PUBGRP_140_LOCAL,33.69,18376
2020-11-30,16,Ambulance staff,PUBGRP_150_ON_CALL_STANDBY,7.73,18376
2020-11-30,16,Ambulance staff,PUBGRP_160_OVERTIME_ADH,253.47,18376
2020-11-30,16,Ambulance staff,PUBGRP_170_RRP,0.9,18376
2020-11-30,16,Ambulance staff,PUBGRP_180_SHIFT_WORKING,556.67,18376
2020-11-30,16,Ambulance staff,PUBGRP_190_OTHER_PAYMENTS,1.81,18376
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_010_BASIC_PAY_PER_FTE,3191.0,176935
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_020_EARNINGS,2979.23,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_030_BASIC_PAY,2748.13,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_040_NON_BASIC_PAY_PER_ROLE,231.1,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_100_ADDITIONAL_ACTIVITY,17.85,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_110_BAND_SUPPLEMENT,0.06,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_120_MEDICAL_AWARDS,0.01,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,82.5,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_140_LOCAL,17.97,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_150_ON_CALL_STANDBY,30.7,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_160_OVERTIME_ADH,28.52,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_170_RRP,2.8,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_180_SHIFT_WORKING,41.94,171481
2020-11-30,17,"Scientific, therapeutic & technical staff",PUBGRP_190_OTHER_PAYMENTS,8.77,171481
2020-11-30,18,Support to clinical staff,PUBGRP_010_BASIC_PAY_PER_FTE,1783.59,412203
2020-11-30,18,Support to clinical staff,PUBGRP_020_EARNINGS,1748.66,409309
2020-11-30,18,Support to clinical staff,PUBGRP_030_BASIC_PAY,1538.22,409309
2020-11-30,18,Support to clinical staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,210.44,409309
2020-11-30,18,Support to clinical staff,PUBGRP_100_ADDITIONAL_ACTIVITY,10.16,409309
2020-11-30,18,Support to clinical staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,409309
2020-11-30,18,Support to clinical staff,PUBGRP_120_MEDICAL_AWARDS,0.0,409309
2020-11-30,18,Support to clinical staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,47.75,409309
2020-11-30,18,Support to clinical staff,PUBGRP_140_LOCAL,5.05,409309
2020-11-30,18,Support to clinical staff,PUBGRP_150_ON_CALL_STANDBY,1.99,409309
2020-11-30,18,Support to clinical staff,PUBGRP_160_OVERTIME_ADH,23.35,409309
2020-11-30,18,Support to clinical staff,PUBGRP_170_RRP,0.38,409309
2020-11-30,18,Support to clinical staff,PUBGRP_180_SHIFT_WORKING,119.82,409309
2020-11-30,18,Support to clinical staff,PUBGRP_190_OTHER_PAYMENTS,1.93,409309
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_010_BASIC_PAY_PER_FTE,1755.11,311218
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_020_EARNINGS,1708.46,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_030_BASIC_PAY,1504.86,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_040_NON_BASIC_PAY_PER_ROLE,203.59,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_100_ADDITIONAL_ACTIVITY,8.22,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_110_BAND_SUPPLEMENT,0.0,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_120_MEDICAL_AWARDS,0.0,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_130_GEOGRAPHIC_ALLOWANCE,47.97,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_140_LOCAL,4.0,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_150_ON_CALL_STANDBY,1.44,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_160_OVERTIME_ADH,14.75,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_170_RRP,0.39,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_180_SHIFT_WORKING,124.77,309176
2020-11-30,19,"Support to doctors, nurses & midwives",PUBGRP_190_OTHER_PAYMENTS,2.05,309176
2020-11-30,20,Support to ambulance staff,PUBGRP_010_BASIC_PAY_PER_FTE,1896.66,25423
2020-11-30,20,Support to ambulance staff,PUBGRP_020_EARNINGS,2276.03,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_030_BASIC_PAY,1723.02,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,553.01,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_100_ADDITIONAL_ACTIVITY,29.36,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_120_MEDICAL_AWARDS,0.0,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,40.22,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_140_LOCAL,22.38,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_150_ON_CALL_STANDBY,2.84,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_160_OVERTIME_ADH,144.64,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_170_RRP,0.55,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_180_SHIFT_WORKING,310.91,25418
2020-11-30,20,Support to ambulance staff,PUBGRP_190_OTHER_PAYMENTS,2.11,25418
2020-11-30,21,Support to ST&T staff,PUBGRP_010_BASIC_PAY_PER_FTE,1862.83,75562
2020-11-30,21,Support to ST&T staff,PUBGRP_020_EARNINGS,1725.88,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_030_BASIC_PAY,1604.36,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,121.52,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_100_ADDITIONAL_ACTIVITY,11.59,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_110_BAND_SUPPLEMENT,0.0,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_120_MEDICAL_AWARDS,0.0,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,49.13,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_140_LOCAL,3.51,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_150_ON_CALL_STANDBY,3.96,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_160_OVERTIME_ADH,17.55,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_170_RRP,0.26,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_180_SHIFT_WORKING,34.15,75136
2020-11-30,21,Support to ST&T staff,PUBGRP_190_OTHER_PAYMENTS,1.36,75136
2020-11-30,22,NHS infrastructure support,PUBGRP_010_BASIC_PAY_PER_FTE,2634.1,211392
2020-11-30,22,NHS infrastructure support,PUBGRP_020_EARNINGS,2574.97,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_030_BASIC_PAY,2374.28,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,200.69,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_100_ADDITIONAL_ACTIVITY,21.4,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_110_BAND_SUPPLEMENT,0.0,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_120_MEDICAL_AWARDS,0.04,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,61.29,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_140_LOCAL,11.33,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_150_ON_CALL_STANDBY,12.53,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_160_OVERTIME_ADH,27.34,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_170_RRP,3.86,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_180_SHIFT_WORKING,51.77,210367
2020-11-30,22,NHS infrastructure support,PUBGRP_190_OTHER_PAYMENTS,11.13,210367
2020-11-30,23,Senior managers,PUBGRP_010_BASIC_PAY_PER_FTE,6904.5,11956
2020-11-30,23,Senior managers,PUBGRP_020_EARNINGS,6832.6,11886
2020-11-30,23,Senior managers,PUBGRP_030_BASIC_PAY,6507.86,11886
2020-11-30,23,Senior managers,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,324.74,11886
2020-11-30,23,Senior managers,PUBGRP_100_ADDITIONAL_ACTIVITY,81.99,11886
2020-11-30,23,Senior managers,PUBGRP_110_BAND_SUPPLEMENT,0.0,11886
2020-11-30,23,Senior managers,PUBGRP_120_MEDICAL_AWARDS,0.7,11886
2020-11-30,23,Senior managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,74.68,11886
2020-11-30,23,Senior managers,PUBGRP_140_LOCAL,66.73,11886
2020-11-30,23,Senior managers,PUBGRP_150_ON_CALL_STANDBY,33.42,11886
2020-11-30,23,Senior managers,PUBGRP_160_OVERTIME_ADH,0.34,11886
2020-11-30,23,Senior managers,PUBGRP_170_RRP,12.11,11886
2020-11-30,23,Senior managers,PUBGRP_180_SHIFT_WORKING,4.1,11886
2020-11-30,23,Senior managers,PUBGRP_190_OTHER_PAYMENTS,50.68,11886
2020-11-30,24,Managers,PUBGRP_010_BASIC_PAY_PER_FTE,4470.58,22344
2020-11-30,24,Managers,PUBGRP_020_EARNINGS,4517.11,22270
2020-11-30,24,Managers,PUBGRP_030_BASIC_PAY,4268.52,22270
2020-11-30,24,Managers,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,248.59,22270
2020-11-30,24,Managers,PUBGRP_100_ADDITIONAL_ACTIVITY,18.17,22270
2020-11-30,24,Managers,PUBGRP_110_BAND_SUPPLEMENT,0.02,22270
2020-11-30,24,Managers,PUBGRP_120_MEDICAL_AWARDS,0.02,22270
2020-11-30,24,Managers,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,116.43,22270
2020-11-30,24,Managers,PUBGRP_140_LOCAL,22.0,22270
2020-11-30,24,Managers,PUBGRP_150_ON_CALL_STANDBY,27.31,22270
2020-11-30,24,Managers,PUBGRP_160_OVERTIME_ADH,10.01,22270
2020-11-30,24,Managers,PUBGRP_170_RRP,5.24,22270
2020-11-30,24,Managers,PUBGRP_180_SHIFT_WORKING,8.52,22270
2020-11-30,24,Managers,PUBGRP_190_OTHER_PAYMENTS,40.86,22270
2020-11-30,25,Central functions,PUBGRP_010_BASIC_PAY_PER_FTE,2404.14,103842
2020-11-30,25,Central functions,PUBGRP_020_EARNINGS,2316.31,103711
2020-11-30,25,Central functions,PUBGRP_030_BASIC_PAY,2188.34,103711
2020-11-30,25,Central functions,PUBGRP_040_NON_BASIC_PAY_PER_ROLE,127.97,103711
2020-11-30,25,Central functions,PUBGRP_100_ADDITIONAL_ACTIVITY,10.1,103711
2020-11-30,25,Central functions,PUBGRP_110_BAND_SUPPLEMENT,0.0,103711
2020-11-30,25,Central functions,PUBGRP_120_MEDICAL_AWARDS,0.0,103711
2020-11-30,25,Central functions,PUBGRP_130_GEOGRAPHIC_ALLOWANCE,69.12,103711
2020-11-30,25,Central functions,PUBGRP_140_LOCAL,4.48,103711
2020-11-30,25,Central functions,PUBGRP_150_ON_CALL_STANDBY,6.98,103711
2020-11-30,25,Central functions,PUBGRP_160_OVERTIME_ADH,18.99,103711
2020-11-30,25,Central functions,PUBGRP_170_RRP,2.43,103711
2020-11-30,25,Central functions,PUBGRP_180_SHIFT_WORKING,11.14,103711
2020-11-30,25,Central functions,PUBGRP_190_OTHER_PAYMENTS,4.72,103711
