DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,SPECIALTY_GROUP,SPECIALTY,STAFF_GROUP_1,GRADE,FTE,HEADCOUNT
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Associate Specialist,Associate Specialist,3.0,3
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Consultant,Consultant,30.2997,31
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Core Training,Core Training,19.0,19
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,19.4125,20
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,6.6748,7
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,General surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,10.925,11
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Neurosurgery,HCHS doctors - Associate Specialist,Associate Specialist,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Neurosurgery,HCHS doctors - Consultant,Consultant,8.0,8
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Neurosurgery,HCHS doctors - Core Training,Core Training,4.4,5
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Neurosurgery,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,4.0,4
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Neurosurgery,HCHS doctors - Specialty Doctor,Specialty Doctor,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Neurosurgery,HCHS doctors - Specialty Registrar,Specialty Registrar,4.66875,5
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Ophthalmology,HCHS doctors - Associate Specialist,Associate Specialist,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Ophthalmology,HCHS doctors - Consultant,Consultant,11.1729,13
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Ophthalmology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Ophthalmology,HCHS doctors - Specialty Doctor,Specialty Doctor,5.4333,6
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Ophthalmology,HCHS doctors - Specialty Registrar,Specialty Registrar,6.0,6
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Associate Specialist,Associate Specialist,0.5,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Consultant,Consultant,10.0,10
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Core Training,Core Training,3.0,3
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,3.0,3
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,0.1,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Otolaryngology,HCHS doctors - Specialty Registrar,Specialty Registrar,5.6,6
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Paediatric surgery,HCHS doctors - Consultant,Consultant,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Plastic surgery,HCHS doctors - Consultant,Consultant,7.0,7
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Plastic surgery,HCHS doctors - Core Training,Core Training,4.0,4
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Plastic surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Plastic surgery,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Plastic surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Plastic surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,2.9,3
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Associate Specialist,Associate Specialist,5.0,5
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Consultant,Consultant,43.8614,47
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Core Training,Core Training,23.0,23
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,10.0,10
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,7.0,7
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,24.79375,25
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Urology,HCHS doctors - Consultant,Consultant,10.0,10
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Urology,HCHS doctors - Core Training,Core Training,6.0,6
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Urology,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,3.0,3
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Urology,HCHS doctors - Foundation Doctor Year 2,Foundation Doctor Year 2,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Urology,HCHS doctors - Specialty Doctor,Specialty Doctor,2.0,2
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Urology,HCHS doctors - Specialty Registrar,Specialty Registrar,3.66875,4
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Vascular surgery,HCHS doctors - Associate Specialist,Associate Specialist,1.0,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Vascular surgery,HCHS doctors - Consultant,Consultant,9.0,9
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Vascular surgery,HCHS doctors - Core Training,Core Training,4.0,4
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Vascular surgery,HCHS doctors - Foundation Doctor Year 1,Foundation Doctor Year 1,5.0,5
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Vascular surgery,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,0.3,1
2025-10-31,Organisation,Y60,Midlands,QNC,Staffordshire and Stoke-on-Trent,RJE,University Hospitals of North Midlands NHS Trust,Surgical group,Vascular surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,2.0,2
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",QOC,"NHS Shropshire, Telford and Wrekin ICB",General medicine group,General medical practitioner,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,2.684,11
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",QOC,"NHS Shropshire, Telford and Wrekin ICB",General medicine group,General medical practitioner,HCHS doctors - Other HCHS Doctor Grades,Other HCHS Doctor Grades,1.0,1
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Associate Specialist,Associate Specialist,3.0,3
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Consultant,Consultant,23.55,24
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Specialty Doctor,Specialty Doctor,1.0,1
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,General (internal) medicine,HCHS doctors - Associate Specialist,Associate Specialist,1.9,2
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,General (internal) medicine,HCHS doctors - Consultant,Consultant,0.553,1
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,General (internal) medicine,HCHS doctors - Hospital Practitioner / Clinical Assistant,Hospital Practitioner / Clinical Assistant,0.2517,1
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,General (internal) medicine,HCHS doctors - Specialty Doctor,Specialty Doctor,4.2,5
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,General (internal) medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,2.5125,3
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,Rehabilitation medicine,HCHS doctors - Consultant,Consultant,4.5,5
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,Rehabilitation medicine,HCHS doctors - Specialty Doctor,Specialty Doctor,2.0,2
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,Rehabilitation medicine,HCHS doctors - Specialty Registrar,Specialty Registrar,4.0,4
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,Rheumatology,HCHS doctors - Consultant,Consultant,6.6,7
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,Rheumatology,HCHS doctors - Specialty Doctor,Specialty Doctor,3.4487,4
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,General medicine group,Sport and exercise medicine,HCHS doctors - Consultant,Consultant,0.2,1
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Paediatric group,Paediatrics,HCHS doctors - Consultant,Consultant,2.0,2
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Consultant,Consultant,8.9,9
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Radiology group,Clinical radiology,HCHS doctors - Specialty Registrar,Specialty Registrar,1.0,1
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Consultant,Consultant,56.078,58
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Core Training,Core Training,12.0,12
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Specialty Registrar,Specialty Registrar,22.95,23
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RL1,Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,Surgical group,Trauma and orthopaedic surgery,HCHS doctors - Staff Grade,Staff Grade,2.0,2
2025-10-31,Organisation,Y60,Midlands,QOC,"Shropshire, Telford and Wrekin",RXW,Shrewsbury and Telford Hospital NHS Trust,Anaesthetics group,Anaesthetics,HCHS doctors - Associate Specialist,Associate Specialist,14.0,14
