DATA_MONTH,DATA_LEVEL,NHSE_REGION_CODE,NHSE_REGION_NAME,ICS_CODE,ICS_NAME,ORG_CODE,ORG_NAME,MAIN_STAFF_GROUP,STAFF_GROUP_1,CARE_SETTING_OR_SPECIALTY,PRIMARY_AREA_OF_WORK,SECONDARY_AREA_OF_WORK,TERTIARY_AREA_OF_WORK,MENTAL_HEALTH_CLASSIFICATION,FTE
2025-10-31,Organisation,Y56,London,QKK,South East London,QKK,NHS South East London ICB,Professionally qualified clinical staff,Nurses & health visitors,Community Services,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,QKK,NHS South East London ICB,NHS infrastructure support,Central functions,Central Functions,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,0.6
2025-10-31,Organisation,Y56,London,QKK,South East London,QKK,NHS South East London ICB,NHS infrastructure support,Managers,Central Functions,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,QKK,NHS South East London ICB,NHS infrastructure support,Managers,Central Functions,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,QKK,NHS South East London ICB,NHS infrastructure support,Senior managers,Central Functions,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Child and adolescent psychiatry,Medicine,Paediatrics,Paediatric Community Child Health,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Child and adolescent psychiatry,Mental Health,Mental Health Child and Adolescent,Mental Health Child and Adolescent,Mental Health Area of Work and Occupation Code,1.6
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Child and adolescent psychiatry,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Child and adolescent psychiatry,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,14.45
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Forensic psychiatry,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Forensic psychiatry,Primary Care,Community Health Services,Community Health Services,Mental Health Occupation Code,2.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Forensic psychiatry,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,10.2
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General (internal) medicine,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General medical practitioner,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,4.675
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General medical practitioner,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work,0.1
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Corporate,Corporate,Corporate,Mental Health Occupation Code,2.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Medicine,Paediatrics,Paediatric Community Child Health,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,3.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,2.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,89.675
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,No Area of Work specified,No Area of Work specified,No Area of Work specified,Mental Health Occupation Code,3.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work and Occupation Code,8.01667
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Psychiatry,General Psychiatry,General Psychiatry,Mental Health Area of Work and Occupation Code,9.5375
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,General psychiatry,Psychiatry,Psychiatry,Psychiatry,Mental Health Area of Work and Occupation Code,30.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Medical psychotherapy,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Old age psychiatry,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,9.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Old age psychiatry,Psychiatry,General Psychiatry,General Psychiatry,Mental Health Area of Work and Occupation Code,1.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Old age psychiatry,Psychiatry,Old Age Psychiatry,Old Age Psychiatry,Mental Health Area of Work and Occupation Code,3.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Medicine,Paediatrics,Paediatric Community Child Health,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Mental Health,Learning Disability Other,Learning Disability Other,Mental Health Area of Work and Occupation Code,2.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work and Occupation Code,0.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work and Occupation Code,0.85
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,HCHS doctors,Psychiatry of learning disability,Psychiatry,Psychiatry of Learning Disability,Psychiatry of Learning Disability,Mental Health Area of Work and Occupation Code,2.7
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Adult and General,Mental Health,Learning Disability Other,Learning Disability Other,Mental Health Area of Work,2.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Adult and General,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,5.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Adult and General,Mental Health,Mental Health,Mental Health Forensic,Mental Health Area of Work,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Adult and General,Mental Health,Mental Health Primary Care,Mental Health - Community,Mental Health Area of Work,8.7
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Adult and General,Mental Health,Mental Health Primary Care,Mental Health Primary Care,Mental Health Area of Work,0.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Adult and General,Psychiatry,Forensic Psychiatry,Forensic Psychiatry,Mental Health Area of Work,12.24
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Children and Young People,Mental Health,Mental Health,Mental Health,Mental Health Area of Work,4.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Children and Young People,Mental Health,Mental Health Child and Adolescent,Mental Health Child and Adolescent,Mental Health Area of Work,1.6
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Children and Young People,Psychiatry,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,Mental Health Area of Work,2.9
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Learning Disabilities,Mental Health,Learning Disability Other,Learning Disability Mental Health,Mental Health Area of Work and Occupation Code,5.6
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Learning Disabilities,Mental Health,Learning Disability Other,Learning Disability Other,Mental Health Area of Work and Occupation Code,9.3
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Learning Disabilities,Mental Health,Mental Health Adult,Mental Health Adult,Mental Health Area of Work and Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Mental Health,Corporate,Administration,Administration,Mental Health Occupation Code,1.0
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Mental Health,Corporate,Corporate,Corporate,Mental Health Occupation Code,1.8
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Mental Health,Medicine,Paediatrics,Paediatric Community Child Health,Mental Health Occupation Code,1.6
2025-10-31,Organisation,Y56,London,QKK,South East London,RPG,Oxleas NHS Foundation Trust,Professionally qualified clinical staff,Nurses & health visitors,Community Mental Health,Mental Health,Mental Health,Mental Health,Mental Health Area of Work and Occupation Code,48.66667
